text,book,line,meter,first_hemistich,second_hemistich
iliad,10,52,DDDDDA,δηθά τε καὶ δολιχόν ,τόσα γὰρ κακὰ μήσατ ἀχαιούς
iliad,10,53,DSDDDA,ἀλλ ἴθι νῦν αἴαντα ,καὶ ἰδομενῆα κάλεσσον
iliad,10,54,DDDDDA,ῥίμφα θέων παρὰ νῆας ,ἐγὼ δ ἐπὶ νέστορα δῖον
iliad,10,55,SDSDDA,εἶμι καὶ ὀτρυνέω ,ἀνστήμεναι αἴ κ ἐθέλῃσιν
iliad,10,56,SDDDDA,ἐλθεῖν ἐς φυλάκων ,ἱερὸν τέλος ἠδ ἐπιτεῖλαι
iliad,10,57,SDDDDA,κείνῳ γάρ κε μάλιστα ,πιθοίατο τοῖο γὰρ υἱὸς
iliad,10,58,SDDDDA,σημαίνει φυλάκεσσι ,καὶ ἰδομενῆος ὀπάων
iliad,10,59,DSDDDA,μηριόνης τοῖσιν ,γὰρ ἐπετράπομέν γε μάλιστα
iliad,10,60,SDDDDA,τὸν δ ἠμείβετ ἔπειτα ,βοὴν ἀγαθὸς μενέλαος
iliad,10,61,SSDDDA,‘πῶς γάρ μοι μύθῳ ,ἐπιτέλλεαι ἠδὲ κελεύεις
iliad,10,62,DDDDDA,αὖθι μένω μετὰ τοῖσι ,δεδεγμένος εἰς ὅ κεν ἔλθῃς
iliad,10,63,DDDSDA,ἦε θέω μετὰ σ αὖτις ,ἐπὴν εὖ τοῖς ἐπιτείλω
iliad,10,64,SDDSDA,τὸν δ αὖτε προσέειπεν ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,10,65,DSDDSA,‘αὖθι μένειν μή πως ,ἀβροτάξομεν ἀλλήλοιιν
iliad,10,66,DSDDDA,ἐρχομένω πολλαὶ ,γὰρ ἀνὰ στρατόν εἰσι κέλευθοι
iliad,10,67,DDDSDA,φθέγγεο δ ᾗ κεν ἴῃσθα ,καὶ ἐγρήγορθαι ἄνωχθι
iliad,10,68,DDDSDA,πατρόθεν ἐκ γενεῆς ,ὀνομάζων ἄνδρα ἕκαστον
iliad,10,69,SSSDDA,πάντας κυδαίνων ,μηδὲ μεγαλίζεο θυμῷ
iliad,10,70,DSDDDA,ἀλλὰ καὶ αὐτοί περ ,πονεώμεθα ὧδέ που ἄμμι
iliad,10,71,DDDDDA,ζεὺς ἐπὶ γιγνομένοισιν ,ἵει κακότητα βαρεῖαν
iliad,10,72,SDDDDA,ὣς εἰπὼν ἀπέπεμπεν ,ἀδελφεὸν εὖ ἐπιτείλας
iliad,10,73,DDDDDA,αὐτὰρ ὃ βῆ ῥ ἰέναι ,μετὰ νέστορα ποιμένα λαῶν
iliad,10,74,SDDSDA,τὸν δ εὗρεν παρά τε ,κλισίῃ καὶ νηῒ μελαίνῃ
iliad,10,75,DDDDDA,εὐνῇ ἔνι μαλακῇ ,παρὰ δ ἔντεα ποικίλ ἔκειτο
iliad,10,76,SDDSDA,ἀσπὶς καὶ δύο δοῦρε ,φαεινή τε τρυφάλεια
iliad,10,77,SSDDDA,πὰρ δὲ ζωστὴρ κεῖτο ,παναίολος ᾧ ῥ ὁ γεραιὸς
iliad,10,78,DDSDSA,ζώννυθ ὅτ ἐς πόλεμον ,φθισήνορα θωρήσσοιτο
iliad,10,79,DDDDDA,λαὸν ἄγων ἐπεὶ οὐ ,μὲν ἐπέτρεπε γήραϊ λυγρῷ
iliad,10,80,SDSDDA,ὀρθωθεὶς δ ἄρ ἐπ ἀγκῶνος ,κεφαλὴν ἐπαείρας
iliad,10,81,DDDDDA,ἀτρεΐδην προσέειπε ,καὶ ἐξερεείνετο μύθῳ
iliad,10,82,SDDDDA,‘τίς δ οὗτος κατὰ νῆας ,ἀνὰ στρατὸν ἔρχεαι οἶος
iliad,10,83,DSDSDA,νύκτα δι ὀρφναίην ,ὅτε θ εὕδουσι βροτοὶ ἄλλοι
iliad,10,84,DSSDDA,ἠέ τιν οὐρήων ,διζήμενος ἤ τιν ἑταίρων
iliad,10,85,DDDDDA,φθέγγεο μηδ ἀκέων ,ἐπ ἔμ ἔρχεο τίπτε δέ σε χρεώ
iliad,10,86,SDDSDA,τὸν δ ἠμείβετ ἔπειτα ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,10,87,SSDDDA,‘ὦ νέστορ νηληϊάδη ,μέγα κῦδος ἀχαιῶν
iliad,10,88,DDDDDA,γνώσεαι ἀτρεΐδην ,ἀγαμέμνονα τὸν περὶ πάντων
iliad,10,89,DDDDDA,ζεὺς ἐνέηκε πόνοισι ,διαμπερὲς εἰς ὅ κ ἀϋτμὴ
iliad,10,90,SDSDDA,ἐν στήθεσσι μένῃ ,καί μοι φίλα γούνατ ὀρώρῃ
iliad,10,91,DDDDDA,πλάζομαι ὧδ ἐπεὶ οὔ ,μοι ἐπ ὄμμασι νήδυμος ὕπνος
iliad,10,92,DDDSDA,ἱζάνει ἀλλὰ μέλει ,πόλεμος καὶ κήδε ἀχαιῶν
iliad,10,93,SDDDDA,αἰνῶς γὰρ δαναῶν ,περιδείδια οὐδέ μοι ἦτορ
iliad,10,94,DDSDDA,ἔμπεδον ἀλλ ἀλαλύκτημαι ,κραδίη δέ μοι ἔξω
iliad,10,95,SSDDDA,στηθέων ἐκθρῴσκει ,τρομέει δ ὑπὸ φαίδιμα γυῖα
iliad,10,96,SSDDDA,ἀλλ εἴ τι δραίνεις ,ἐπεὶ οὐδὲ σέ γ ὕπνος ἱκάνει
iliad,10,97,SDDDDA,δεῦρ ἐς τοὺς φύλακας ,καταβήομεν ὄφρα ἴδωμεν
iliad,10,98,SDSDDA,μὴ τοὶ μὲν καμάτῳ ,ἀδηκότες ἠδὲ καὶ ὕπνῳ
iliad,10,99,SDDDDA,κοιμήσωνται ἀτὰρ ,φυλακῆς ἐπὶ πάγχυ λάθωνται
iliad,10,100,DSDDDA,δυσμενέες δ ἄνδρες ,σχεδὸν εἵαται οὐδέ τι ἴδμεν
iliad,10,101,SDDSDA,μή πως καὶ διὰ νύκτα ,μενοινήσωσι μάχεσθαι
iliad,10,102,SDDDDA,τὸν δ ἠμείβετ ἔπειτα ,γερήνιος ἱππότα νέστωρ
iliad,10,103,DSDSDA,‘ἀτρεΐδη κύδιστε ,ἄναξ ἀνδρῶν ἀγάμεμνον
iliad,10,104,SDDDDA,οὔ θην ἕκτορι πάντα ,νοήματα μητίετα ζεὺς
iliad,10,105,DDDDDA,ἐκτελέει ὅσα πού ,νυν ἐέλπεται ἀλλά μιν οἴω
iliad,10,106,DSSDDA,κήδεσι μοχθήσειν ,καὶ πλείοσιν εἴ κεν ἀχιλλεὺς
iliad,10,107,DDDSDA,ἐκ χόλου ἀργαλέοιο ,μεταστρέψῃ φίλον ἦτορ
iliad,10,108,DDDDDA,σοὶ δὲ μάλ ἕψομ ἐγώ ,ποτὶ δ αὖ καὶ ἐγείρομεν ἄλλους
iliad,10,109,SDSDDA,ἠμὲν τυδεΐδην ,δουρὶ κλυτὸν ἠδ ὀδυσῆα
iliad,10,110,SDSDDA,ἠδ αἴαντα ταχὺν ,καὶ φυλέος ἄλκιμον υἱόν
iliad,10,111,SSDDDA,ἀλλ εἴ τις καὶ τούσδε ,μετοιχόμενος καλέσειεν
iliad,10,112,DSDDDA,ἀντίθεόν τ αἴαντα ,καὶ ἰδομενῆα ἄνακτα
iliad,10,113,SDDDDA,τῶν γὰρ νῆες ἔασιν ,ἑκαστάτω οὐδὲ μάλ ἐγγύς
iliad,10,114,DDDSDA,ἀλλὰ φίλον περ ἐόντα ,καὶ αἰδοῖον μενέλαον
iliad,10,115,DSDDDA,νεικέσω εἴ πέρ μοι ,νεμεσήσεαι οὐδ ἐπικεύσω
iliad,10,116,SSDSDA,ὡς εὕδει σοὶ δ οἴῳ ,ἐπέτρεψεν πονέεσθαι
iliad,10,117,DDDSDA,νῦν ὄφελεν κατὰ πάντας ,ἀριστῆας πονέεσθαι
iliad,10,118,DSDDDA,λισσόμενος χρειὼ ,γὰρ ἱκάνεται οὐκέτ ἀνεκτός
iliad,10,119,SDDSDA,τὸν δ αὖτε προσέειπεν ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,10,120,DDDDDA,‘ὦ γέρον ἄλλοτε μέν ,σε καὶ αἰτιάασθαι ἄνωγα
iliad,10,121,DDDDDA,πολλάκι γὰρ μεθιεῖ ,τε καὶ οὐκ ἐθέλει πονέεσθαι
iliad,10,122,SSSDDA,οὔτ ὄκνῳ εἴκων ,οὔτ ἀφραδίῃσι νόοιο
iliad,10,123,DDDDDA,ἀλλ ἐμέ τ εἰσορόων ,καὶ ἐμὴν ποτιδέγμενος ὁρμήν
iliad,10,124,DDDDDA,νῦν δ ἐμέο πρότερος ,μάλ ἐπέγρετο καί μοι ἐπέστη
iliad,10,125,DDDDDA,τὸν μὲν ἐγὼ προέηκα ,καλήμεναι οὓς σὺ μεταλλᾷς
iliad,10,126,DSDDDA,ἀλλ ἴομεν κείνους ,δὲ κιχησόμεθα πρὸ πυλάων
iliad,10,127,DDDDDA,ἐν φυλάκεσσ ἵνα γάρ ,σφιν ἐπέφραδον ἠγερέθεσθαι
iliad,10,128,SDDDDA,τὸν δ ἠμείβετ ἔπειτα ,γερήνιος ἱππότα νέστωρ
iliad,10,129,SSDDDA,‘οὕτως οὔ τίς οἱ ,νεμεσήσεται οὐδ ἀπιθήσει
iliad,10,130,SDSDDA,ἀργείων ὅτε κέν ,τιν ἐποτρύνῃ καὶ ἀνώγῃ
iliad,10,131,SSDSDA,ὣς εἰπὼν ἔνδυνε ,περὶ στήθεσσι χιτῶνα
iliad,10,132,DDDDDA,ποσσὶ δ ὑπὸ λιπαροῖσιν ,ἐδήσατο καλὰ πέδιλα
iliad,10,133,DSDDDA,ἀμφὶ δ ἄρα χλαῖναν ,περονήσατο φοινικόεσσαν
iliad,10,134,SDSDDA,διπλῆν ἐκταδίην ,οὔλη δ ἐπενήνοθε λάχνη
iliad,10,135,DDDDDA,εἵλετο δ ἄλκιμον ἔγχος ,ἀκαχμένον ὀξέϊ χαλκῷ
iliad,10,136,DDDSDA,βῆ δ ἰέναι κατὰ νῆας ,ἀχαιῶν χαλκοχιτώνων
iliad,10,137,DDDSDA,πρῶτον ἔπειτ ὀδυσῆα ,διὶ μῆτιν ἀτάλαντον
iliad,10,138,SDDDDA,ἐξ ὕπνου ἀνέγειρε ,γερήνιος ἱππότα νέστωρ
iliad,10,139,DSDDDA,φθεγξάμενος τὸν δ αἶψα ,περὶ φρένας ἤλυθ ἰωή
iliad,10,140,SDSSDA,ἐκ δ ἦλθε κλισίης ,καί σφεας πρὸς μῦθον ἔειπε
iliad,10,141,SDDDDA,‘τίφθ οὕτω κατὰ νῆας ,ἀνὰ στρατὸν οἶοι ἀλᾶσθε
iliad,10,142,DDDSDA,νύκτα δι ἀμβροσίην ,ὅ τι δὴ χρειὼ τόσον ἵκει
iliad,10,143,SDDDDA,τὸν δ ἠμείβετ ἔπειτα ,γερήνιος ἱππότα νέστωρ
iliad,10,144,DSDDDA,‘διογενὲς λαερτιάδη ,πολυμήχαν ὀδυσσεῦ
iliad,10,145,DSDDDA,μὴ νεμέσα τοῖον ,γὰρ ἄχος βεβίηκεν ἀχαιούς
iliad,10,146,DDDDDA,ἀλλ ἕπε ὄφρα καὶ ἄλλον ,ἐγείρομεν ὅν τ ἐπέοικε
iliad,10,147,SSSDDA,βουλὰς βουλεύειν ,ἢ φευγέμεν ἠὲ μάχεσθαι
iliad,10,148,DDDDDA,ὣς φάθ ὃ δὲ κλισίην ,δὲ κιὼν πολύμητις ὀδυσσεὺς
iliad,10,149,DSDDDA,ποικίλον ἀμφ ὤμοισι ,σάκος θέτο βῆ δὲ μετ αὐτούς
iliad,10,150,DDDDDA,βὰν δ ἐπὶ τυδεΐδην ,διομήδεα τὸν δὲ κίχανον
iliad,10,151,DDSDDA,ἐκτὸς ἀπὸ κλισίης ,σὺν τεύχεσιν ἀμφὶ δ ἑταῖροι
iliad,10,152,SDDDDA,εὗδον ὑπὸ κρασὶν ,δ ἔχον ἀσπίδας ἔγχεα δέ σφιν
iliad,10,153,DSDDDA,ὄρθ ἐπὶ σαυρωτῆρος ,ἐλήλατο τῆλε δὲ χαλκὸς
iliad,10,154,SDSDDA,λάμφ ὥς τε στεροπὴ ,πατρὸς διός αὐτὰρ ὅ γ ἥρως
iliad,10,155,SSDDSA,εὗδ ὑπὸ δ ἔστρωτο ,ῥινὸν βοὸς ἀγραύλοιο
iliad,10,156,SDDDDA,αὐτὰρ ὑπὸ κράτεσφι ,τάπης τετάνυστο φαεινός
iliad,10,157,SDDDDA,τὸν παρστὰς ἀνέγειρε ,γερήνιος ἱππότα νέστωρ
iliad,10,158,SSDDDA,λὰξ ποδὶ κινήσας ,ὄτρυνέ τε νείκεσέ τ ἄντην
iliad,10,159,DDDDDA,ἔγρεο τυδέος υἱέ ,τί πάννυχον ὕπνον ἀωτεῖς
iliad,10,160,DSDSDA,οὐκ ἀΐεις ὡς τρῶες ,ἐπὶ θρωσμῷ πεδίοιο
iliad,10,161,DDDDDA,εἵαται ἄγχι νεῶν ,ὀλίγος δ ἔτι χῶρος ἐρύκει
iliad,10,162,DSDSDA,ὣς φάθ ὃ δ ἐξ ὕπνοιο ,μάλα κραιπνῶς ἀνόρουσε
iliad,10,163,SSDDDA,καί μιν φωνήσας ,ἔπεα πτερόεντα προσηύδα
iliad,10,164,DDDDDA,‘σχέτλιός ἐσσι γεραιέ ,σὺ μὲν πόνου οὔ ποτε λήγεις
iliad,10,165,DDDDDA,οὔ νυ καὶ ἄλλοι ἔασι ,νεώτεροι υἷες ἀχαιῶν
iliad,10,166,DDDSDA,οἵ κεν ἔπειτα ἕκαστον ,ἐγείρειαν βασιλήων
iliad,10,167,DDDDDA,πάντῃ ἐποιχόμενοι ,σὺ δ ἀμήχανός ἐσσι γεραιέ
iliad,10,168,SDDDDA,τὸν δ αὖτε προσέειπε ,γερήνιος ἱππότα νέστωρ
iliad,10,169,SDDDDA,‘ναὶ δὴ ταῦτά γε πάντα ,φίλος κατὰ μοῖραν ἔειπες
iliad,10,170,SSDDDA,εἰσὶν μέν μοι παῖδες ,ἀμύμονες εἰσὶ δὲ λαοὶ
iliad,10,171,DSDDDA,καὶ πολέες τῶν κέν ,τις ἐποιχόμενος καλέσειεν
iliad,10,172,DDSDDA,ἀλλὰ μάλα μεγάλη ,χρειὼ βεβίηκεν ἀχαιούς
iliad,10,173,SSDDDA,νῦν γὰρ δὴ πάντεσσιν ,ἐπὶ ξυροῦ ἵσταται ἀκμῆς
iliad,10,174,DDDSDA,ἢ μάλα λυγρὸς ὄλεθρος ,ἀχαιοῖς ἠὲ βιῶναι
iliad,10,175,DSDSDA,ἀλλ ἴθι νῦν αἴαντα ,ταχὺν καὶ φυλέος υἱὸν
iliad,10,176,SDDDDA,ἄνστησον σὺ γάρ ἐσσι ,νεώτερος εἴ μ ἐλεαίρεις
iliad,10,177,DSDDDA,ὣς φάθ ὃ δ ἀμφ ὤμοισιν ,ἑέσσατο δέρμα λέοντος
iliad,10,178,SDDDDA,αἴθωνος μεγάλοιο ,ποδηνεκές εἵλετο δ ἔγχος
iliad,10,179,DSDSDA,βῆ δ ἰέναι τοὺς δ ἔνθεν ,ἀναστήσας ἄγεν ἥρως
iliad,10,180,DDDDDA,οἳ δ ὅτε δὴ φυλάκεσσιν ,ἐν ἀγρομένοισιν ἔμιχθεν
iliad,10,181,DSDSDA,οὐδὲ μὲν εὕδοντας ,φυλάκων ἡγήτορας εὗρον
iliad,10,182,SSSDDA,ἀλλ ἐγρηγορτὶ ,σὺν τεύχεσιν εἵατο πάντες
iliad,10,183,DDDSDA,ὡς δὲ κύνες περὶ μῆλα ,δυσωρήσωνται ἐν αὐλῇ
iliad,10,184,DSDDDA,θηρὸς ἀκούσαντες ,κρατερόφρονος ὅς τε καθ ὕλην
iliad,10,185,SDDDDA,ἔρχηται δι ὄρεσφι ,πολὺς δ ὀρυμαγδὸς ἐπ αὐτῷ
iliad,10,186,SDDDDA,ἀνδρῶν ἠδὲ κυνῶν ,ἀπό τέ σφισιν ὕπνος ὄλωλεν
iliad,10,187,SDDDDA,ὣς τῶν νήδυμος ὕπνος ,ἀπὸ βλεφάροιιν ὀλώλει
iliad,10,188,DDDDDA,νύκτα φυλασσομένοισι ,κακήν πεδίον δὲ γὰρ αἰεὶ
iliad,10,189,DDSDDA,τετράφαθ ὁππότ ἐπὶ ,τρώων ἀΐοιεν ἰόντων
iliad,10,190,DSDSDA,τοὺς δ ὃ γέρων γήθησεν ,ἰδὼν θάρσυνέ τε μύθῳ
iliad,10,191,SSDDDA,καί σφεας φωνήσας ,ἔπεα πτερόεντα προσηύδα
iliad,10,192,SDDDDA,‘οὕτω νῦν φίλα τέκνα ,φυλάσσετε μηδέ τιν ὕπνος
iliad,10,193,SSDDDA,αἱρείτω μὴ χάρμα ,γενώμεθα δυσμενέεσσιν
iliad,10,194,SSDDDA,ὣς εἰπὼν τάφροιο ,διέσσυτο τοὶ δ ἅμ ἕποντο
iliad,10,195,SDDSDA,ἀργείων βασιλῆες ,ὅσοι κεκλήατο βουλήν
iliad,10,196,DDSDDA,τοῖς δ ἅμα μηριόνης ,καὶ νέστορος ἀγλαὸς υἱὸς
iliad,10,197,DSDSDA,ἤϊσαν αὐτοὶ γὰρ ,κάλεον συμμητιάασθαι
iliad,10,198,SDDSDA,τάφρον δ ἐκδιαβάντες ,ὀρυκτὴν ἑδριόωντο
iliad,10,199,DDDDDA,ἐν καθαρῷ ὅθι δὴ ,νεκύων διεφαίνετο χῶρος
iliad,10,200,SDDDDA,πιπτόντων ὅθεν αὖτις ,ἀπετράπετ ὄβριμος ἕκτωρ
iliad,10,201,SSDDDA,ὀλλὺς ἀργείους ,ὅτε δὴ περὶ νὺξ ἐκάλυψεν
iliad,10,202,DDDSDA,ἔνθα καθεζόμενοι ,ἔπε ἀλλήλοισι πίφαυσκον
iliad,10,203,DSDDDA,τοῖσι δὲ μύθων ἦρχε ,γερήνιος ἱππότα νέστωρ
iliad,10,204,DSDDDA,‘ὦ φίλοι οὐκ ἂν δή ,τις ἀνὴρ πεπίθοιθ ἑῷ αὐτοῦ
iliad,10,205,SSDSDA,θυμῷ τολμήεντι ,μετὰ τρῶας μεγαθύμους
iliad,10,206,NNNNNN,NA,NA
iliad,10,207,DSDSDA,ἤ τινά που καὶ φῆμιν ,ἐνὶ τρώεσσι πύθοιτο
iliad,10,208,DDDDDA,ἅσσά τε μητιόωσι ,μετὰ σφίσιν ἢ μεμάασιν
iliad,10,209,DDDDDA,αὖθι μένειν παρὰ νηυσὶν ,ἀπόπροθεν ἦε πόλιν δὲ
iliad,10,210,DSDDDA,ἂψ ἀναχωρήσουσιν ,ἐπεὶ δαμάσαντό γ ἀχαιούς
iliad,10,211,DDDSDA,ταῦτά κε πάντα πύθοιτο ,καὶ ἂψ εἰς ἡμέας ἔλθοι
iliad,10,212,SDDDDA,ἀσκηθής μέγα κέν ,οἱ ὑπουράνιον κλέος εἴη
iliad,10,213,DSSDDA,πάντας ἐπ ἀνθρώπους ,καί οἱ δόσις ἔσσεται ἐσθλή
iliad,10,214,SSDDDA,ὅσσοι γὰρ νήεσσιν ,ἐπικρατέουσιν ἄριστοι
iliad,10,215,SDDSDA,τῶν πάντων οἱ ἕκαστος ,ὄϊν δώσουσι μέλαιναν
iliad,10,216,DSSDDA,θῆλυν ὑπόρρηνον ,τῇ μὲν κτέρας οὐδὲν ὁμοῖον
iliad,10,217,SSDDDA,αἰεὶ δ ἐν δαίτῃσι ,καὶ εἰλαπίνῃσι παρέσται
iliad,10,218,DDDDDA,ὣς ἔφαθ οἳ δ ἄρα πάντες ,ἀκὴν ἐγένοντο σιωπῇ
iliad,10,219,DDDDDA,τοῖσι δὲ καὶ μετέειπε ,βοὴν ἀγαθὸς διομήδης
iliad,10,220,DSDSDA,‘νέστορ ἔμ ὀτρύνει ,κραδίη καὶ θυμὸς ἀγήνωρ
iliad,10,221,SDSDDA,ἀνδρῶν δυσμενέων ,δῦναι στρατὸν ἐγγὺς ἐόντων
iliad,10,222,SSDDDA,τρώων ἀλλ εἴ τίς ,μοι ἀνὴρ ἅμ ἕποιτο καὶ ἄλλος
iliad,10,223,SSSDDA,μᾶλλον θαλπωρὴ ,καὶ θαρσαλεώτερον ἔσται
iliad,10,224,DDSDDA,σύν τε δύ ἐρχομένω ,καί τε πρὸ ὃ τοῦ ἐνόησεν
iliad,10,225,SDSSDA,ὅππως κέρδος ἔῃ ,μοῦνος δ εἴ πέρ τε νοήσῃ
iliad,10,226,DSDSDA,ἀλλά τέ οἱ βράσσων ,τε νόος λεπτὴ δέ τε μῆτις
iliad,10,227,DDDDDA,ὣς ἔφαθ οἳ δ ἔθελον ,διομήδεϊ πολλοὶ ἕπεσθαι
iliad,10,228,DSDDDA,ἠθελέτην αἴαντε ,δύω θεράποντες ἄρηος
iliad,10,229,DDDDDA,ἤθελε μηριόνης ,μάλα δ ἤθελε νέστορος υἱός
iliad,10,230,DDSSDA,ἤθελε δ ἀτρεΐδης ,δουρικλειτὸς μενέλαος
iliad,10,231,DSDDDA,ἤθελε δ ὁ τλήμων ,ὀδυσεὺς καταδῦναι ὅμιλον
iliad,10,232,SSDDDA,τρώων αἰεὶ γάρ ,οἱ ἐνὶ φρεσὶ θυμὸς ἐτόλμα
iliad,10,233,DDDSDA,τοῖσι δὲ καὶ μετέειπεν ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,10,234,DDDDDA,‘τυδεΐδη διόμηδες ,ἐμῷ κεχαρισμένε θυμῷ
iliad,10,235,SDSDDA,τὸν μὲν δὴ ἕταρόν ,γ αἱρήσεαι ὅν κ ἐθέλῃσθα
